SimulationID,NodeID,NodeType,EnergyConsumed
18,25,Relay/Other,4997,540000
18,26,Benevolent Server,390,450000
18,27,Client,7152,520000
18,28,Malicious Server,747,550000
18,29,Malicious Server,128,880000
18,30,Malicious Server,190,810000
18,31,Benevolent Server,106,620000
18,32,Client,10357,980000
18,33,Benevolent Server,80,840000
18,34,Malicious Server,4747,720000
18,35,Client,6602,190000
18,36,Benevolent Server,86,200000
18,37,Benevolent Server,96,660000
18,38,Malicious Server,56,880000
18,39,Malicious Server,161,100000
18,40,Benevolent Server,73,300000
18,41,Benevolent Server,130,720000
18,42,Malicious Server,357,560000
18,43,Malicious Server,0,000000
18,44,Malicious Server,114,560000
18,45,Benevolent Server,275,850000
18,46,Benevolent Server,85,920000
18,47,Malicious Server,11,700000
18,48,Benevolent Server,247,640000
18,49,Benevolent Server,290,910000
18,50,Malicious Server,64,440000
19,1,Benevolent Server,39,360000
19,2,Benevolent Server,217,110000
19,3,Malicious Server,91,020000
19,4,Benevolent Server,0,000000
19,5,Client,5487,330000
19,6,Benevolent Server,38,990000
19,7,Malicious Server,19,680000
19,8,Benevolent Server,294,200000
19,9,Client,6226,970000
19,10,Malicious Server,54,120000
19,11,Malicious Server,222,160000
19,12,Client,12622,570000
19,13,Malicious Server,115,620000
19,14,Benevolent Server,171,580000
19,15,Malicious Server,202,240000
19,16,Malicious Server,378,390000
19,17,Malicious Server,274,390000
19,18,Malicious Server,31,980000
19,19,Malicious Server,56,580000
19,20,Benevolent Server,231,330000
19,21,Benevolent Server,402,540000
19,22,Malicious Server,466,200000
19,23,Benevolent Server,77,980000
19,24,Malicious Server,233,100000
19,25,Malicious Server,134,920000
19,26,Benevolent Server,298,580000
19,27,Client,7959,840000
19,28,Benevolent Server,244,200000
19,29,Malicious Server,532,530000
19,30,Malicious Server,123,020000
19,31,Benevolent Server,88,200000
19,32,Malicious Server,197,730000
19,33,Benevolent Server,365,370000
19,34,Benevolent Server,266,400000
19,35,Benevolent Server,466,200000
19,36,Benevolent Server,152,350000
19,37,Client,4632,120000
19,38,Malicious Server,133,700000
19,39,Malicious Server,5197,130000
19,40,Client,0,000000
19,41,Malicious Server,69,880000
19,42,Malicious Server,142,400000
19,43,Malicious Server,75,950000
19,44,Client,2727,020000
19,45,Malicious Server,158,300000
19,46,Benevolent Server,222,000000
19,47,Malicious Server,51,450000
19,48,Client,12023,240000
19,49,Malicious Server,0,000000
19,50,Benevolent Server,32,110000
20,1,Malicious Server,215,650000
20,2,Malicious Server,98,510000
20,3,Client,41,470000
20,4,Benevolent Server,321,180000
20,5,Client,70,180000
20,6,Benevolent Server,92,400000
20,7,Malicious Server,1,200000
20,8,Malicious Server,120,530000
20,9,Malicious Server,251,480000
20,10,Client,47,850000
20,11,Malicious Server,158,140000
20,12,Malicious Server,115,500000
20,13,Malicious Server,111,650000
20,14,Malicious Server,652,160000
20,15,Malicious Server,203,060000
20,16,Malicious Server,142,450000
20,17,Malicious Server,177,100000
20,18,Malicious Server,6904,180000
20,19,Malicious Server,427,080000
20,20,Malicious Server,169,400000
20,21,Malicious Server,500,780000
20,22,Benevolent Server,192,500000
20,23,Malicious Server,1,200000
20,24,Relay/Other,294,300000
20,25,Benevolent Server,227,430000
20,26,Malicious Server,3664,340000
20,27,Client,5894,520000
20,28,Benevolent Server,54,990000
20,29,Benevolent Server,0,000000
20,30,Benevolent Server,157,570000
20,31,Malicious Server,185,190000
20,32,Malicious Server,126,720000
20,33,Client,2814,970000
20,34,Benevolent Server,319,740000
20,35,Benevolent Server,248,420000
20,36,Benevolent Server,165,120000
20,37,Benevolent Server,115,340000
20,38,Client,0,000000
20,39,Benevolent Server,249,600000
20,40,Malicious Server,178,200000
20,41,Malicious Server,528,620000
20,42,Malicious Server,509,570000
20,43,Benevolent Server,317,840000
20,44,Benevolent Server,126,720000
20,45,Malicious Server,149,760000
20,46,Malicious Server,198,470000
20,47,Relay/Other,117,240000
20,48,Benevolent Server,49,920000
20,49,Client,7982,380000
20,50,Malicious Server,96,000000
21,1,Malicious Server,502,340000
21,2,Malicious Server,3,570000
21,3,Malicious Server,89,480000
21,4,Benevolent Server,0,000000
21,5,Malicious Server,4,200000
21,6,Benevolent Server,4,830000
21,7,Benevolent Server,22,740000
21,8,Malicious Server,94,920000
21,9,Client,14565,990000
21,10,Relay/Other,10261,760000
21,11,Client,4927,270000
21,12,Benevolent Server,58,240000
21,13,Client,18233,010000
21,14,Malicious Server,22,860000
21,15,Malicious Server,16,860000
21,16,Benevolent Server,370,560000
21,17,Malicious Server,1317,300000
21,18,Client,6300,800000
21,19,Benevolent Server,223,150000
21,20,Benevolent Server,110,370000
21,21,Malicious Server,354,470000
21,22,Benevolent Server,211,220000
21,23,Client,3416,350000
21,24,Malicious Server,140,120000
21,25,Client,6716,550000
21,26,Malicious Server,4818,230000
21,27,Malicious Server,218,080000
21,28,Benevolent Server,71,660000
21,29,Benevolent Server,277,340000
21,30,Benevolent Server,69,960000
21,31,Benevolent Server,206,720000
21,32,Benevolent Server,194,840000
21,33,Malicious Server,204,730000
21,34,Relay/Other,4528,290000
21,35,Client,3778,400000
21,36,Client,11960,200000
21,37,Malicious Server,192,010000
21,38,Malicious Server,97,470000
21,39,Malicious Server,126,280000
21,40,Client,2712,710000
21,41,Malicious Server,39,060000
21,42,Malicious Server,16,380000
21,43,Malicious Server,113,360000
21,44,Benevolent Server,13,860000
21,45,Malicious Server,652,420000
21,46,Malicious Server,49,200000
21,47,Benevolent Server,33,570000
21,48,Benevolent Server,288,860000
21,49,Client,0,000000
21,50,Benevolent Server,30,460000
22,1,Benevolent Server,0,000000
22,2,Client,10242,090000
22,3,Malicious Server,259,670000
22,4,Benevolent Server,287,710000
22,5,Malicious Server,19,320000
22,6,Malicious Server,599,740000
22,7,Malicious Server,448,640000
22,8,Malicious Server,7202,830000
22,9,Malicious Server,217,310000
22,10,Malicious Server,201,040000
22,11,Benevolent Server,507,100000
22,12,Client,1218,780000
22,13,Client,5913,120000
22,14,Malicious Server,181,150000
22,15,Benevolent Server,514,720000
22,16,Malicious Server,483,690000
22,17,Client,6369,520000
22,18,Malicious Server,463,150000
22,19,Benevolent Server,16,150000
22,20,Malicious Server,343,140000
22,21,Benevolent Server,189,000000
22,22,Malicious Server,10746,610000
22,23,Benevolent Server,231,000000
22,24,Malicious Server,168,000000
22,25,Malicious Server,0,000000
22,26,Malicious Server,13431,870000
22,27,Malicious Server,91,260000
22,28,Client,3407,670000
22,29,Malicious Server,126,780000
22,30,Malicious Server,224,000000
22,31,Benevolent Server,294,000000
22,32,Malicious Server,197,860000
22,33,Benevolent Server,161,000000
22,34,Client,8047,440000
22,35,Malicious Server,371,000000
22,36,Malicious Server,210,000000
22,37,Benevolent Server,49,000000
22,38,Benevolent Server,364,000000
22,39,Malicious Server,8812,850000
22,40,Malicious Server,11573,220000
22,41,Benevolent Server,133,000000
22,42,Malicious Server,301,600000
22,43,Malicious Server,1550,960000
22,44,Benevolent Server,209,490000
22,45,Client,6421,870000
22,46,Benevolent Server,387,540000
22,47,Malicious Server,1062,710000
22,48,Malicious Server,133,000000
22,49,Malicious Server,406,000000
22,50,Benevolent Server,196,000000
23,1,Malicious Server,247,700000
23,2,Malicious Server,127,680000
23,3,Malicious Server,655,240000
23,4,Malicious Server,451,660000
23,5,Benevolent Server,327,000000
23,6,Client,13874,290000
23,7,Malicious Server,16420,070000
23,8,Client,4250,540000
23,9,Malicious Server,839,240000
23,10,Client,4728,030000
23,11,Client,6513,520000
23,12,Benevolent Server,151,620000
23,13,Malicious Server,1118,700000
23,14,Malicious Server,159,600000
23,15,Benevolent Server,376,480000
23,16,Client,10919,680000
23,17,Malicious Server,12,500000
23,18,Malicious Server,788,240000
23,19,Malicious Server,343,140000
23,20,Benevolent Server,365,680000
23,21,Malicious Server,4091,440000
23,22,Relay/Other,6345,150000
23,23,Benevolent Server,294,890000
23,24,Malicious Server,9150,160000
23,25,Malicious Server,358,830000
23,26,Client,9343,930000
23,27,Malicious Server,387,960000
23,28,Benevolent Server,655,420000
23,29,Malicious Server,441,960000
23,30,Malicious Server,485,160000
23,31,Benevolent Server,336,280000
23,32,Benevolent Server,195,040000
23,33,Benevolent Server,632,830000
23,34,Malicious Server,447,510000
23,35,Malicious Server,270,980000
23,36,Benevolent Server,248,960000
23,37,Malicious Server,547,320000
23,38,Malicious Server,913,830000
23,39,Client,3557,710000
23,40,Benevolent Server,350,680000
23,41,Malicious Server,984,410000
23,42,Malicious Server,673,930000
23,43,Malicious Server,438,350000
23,44,Malicious Server,144,440000
23,45,Benevolent Server,167,370000
23,46,Benevolent Server,502,710000
23,47,Malicious Server,1643,720000
23,48,Malicious Server,200,400000
23,49,Client,12,500000
23,50,Malicious Server,111,580000
24,1,Benevolent Server,231,530000
24,2,Malicious Server,61,730000
24,3,Malicious Server,118,040000
24,4,Benevolent Server,287,820000
24,5,Malicious Server,215,400000
24,6,Malicious Server,222,590000
24,7,Malicious Server,14,040000
24,8,Malicious Server,334,000000
24,9,Client,6625,700000
24,10,Client,5361,510000
24,11,Malicious Server,127,800000
24,12,Benevolent Server,184,410000
24,13,Malicious Server,0,000000
24,14,Benevolent Server,344,300000
24,15,Malicious Server,203,020000
24,16,Malicious Server,291,330000
24,17,Client,14,160000
24,18,Benevolent Server,105,940000
24,19,Malicious Server,68,110000
24,20,Malicious Server,698,800000
24,21,Benevolent Server,201,140000
24,22,Malicious Server,238,980000
24,23,Malicious Server,39,320000
24,24,Malicious Server,0,000000
24,25,Relay/Other,4997,540000
24,26,Benevolent Server,390,450000
24,27,Client,7152,520000
24,28,Malicious Server,747,550000
24,29,Malicious Server,128,880000
24,30,Malicious Server,190,810000
24,31,Benevolent Server,106,620000
24,32,Client,10357,980000
24,33,Benevolent Server,80,840000
24,34,Malicious Server,4747,720000
24,35,Client,6602,190000
24,36,Benevolent Server,86,200000
24,37,Benevolent Server,96,660000
24,38,Malicious Server,56,880000
24,39,Malicious Server,161,100000
24,40,Benevolent Server,73,300000
24,41,Benevolent Server,130,720000
24,42,Malicious Server,357,560000
24,43,Malicious Server,0,000000
24,44,Malicious Server,114,560000
24,45,Benevolent Server,275,850000
24,46,Benevolent Server,85,920000
24,47,Malicious Server,11,700000
24,48,Benevolent Server,247,640000
24,49,Benevolent Server,290,910000
24,50,Malicious Server,64,440000
25,1,Benevolent Server,39,360000
25,2,Benevolent Server,217,110000
25,3,Malicious Server,91,020000
25,4,Benevolent Server,0,000000
25,5,Client,5487,330000
25,6,Benevolent Server,38,990000
25,7,Malicious Server,19,680000
25,8,Benevolent Server,294,200000
25,9,Client,6226,970000
25,10,Malicious Server,54,120000
25,11,Malicious Server,222,160000
25,12,Client,12622,570000
25,13,Malicious Server,115,620000
25,14,Benevolent Server,171,580000
25,15,Malicious Server,202,240000
25,16,Malicious Server,378,390000
25,17,Malicious Server,274,390000
25,18,Malicious Server,31,980000
25,19,Malicious Server,56,580000
25,20,Benevolent Server,231,330000
25,21,Benevolent Server,402,540000
25,22,Malicious Server,466,200000
25,23,Benevolent Server,77,980000
25,24,Malicious Server,233,100000
25,25,Malicious Server,134,920000
25,26,Benevolent Server,298,580000
25,27,Client,7959,840000
25,28,Benevolent Server,244,200000
25,29,Malicious Server,532,530000
25,30,Malicious Server,123,020000
25,31,Benevolent Server,88,200000
25,32,Malicious Server,197,730000
25,33,Benevolent Server,365,370000
25,34,Benevolent Server,266,400000
25,35,Benevolent Server,466,200000
25,36,Benevolent Server,152,350000
25,37,Client,4632,120000
25,38,Malicious Server,133,700000
25,39,Malicious Server,5197,130000
25,40,Client,0,000000
25,41,Malicious Server,69,880000
25,42,Malicious Server,142,400000
25,43,Malicious Server,75,950000
25,44,Client,2727,020000
25,45,Malicious Server,158,300000
25,46,Benevolent Server,222,000000
25,47,Malicious Server,51,450000
25,48,Client,12023,240000
25,49,Malicious Server,0,000000
25,50,Benevolent Server,32,110000
26,1,Malicious Server,215,650000
26,2,Malicious Server,98,510000
26,3,Client,41,470000
26,4,Benevolent Server,321,180000
26,5,Client,70,180000
26,6,Benevolent Server,92,400000
26,7,Malicious Server,1,200000
26,8,Malicious Server,120,530000
26,9,Malicious Server,251,480000
26,10,Client,47,850000
26,11,Malicious Server,158,140000
26,12,Malicious Server,115,500000
26,13,Malicious Server,111,650000
26,14,Malicious Server,652,160000
26,15,Malicious Server,203,060000
26,16,Malicious Server,142,450000
26,17,Malicious Server,177,100000
26,18,Malicious Server,6904,180000
26,19,Malicious Server,427,080000
26,20,Malicious Server,169,400000
26,21,Malicious Server,500,780000
26,22,Benevolent Server,192,500000
26,23,Malicious Server,1,200000
26,24,Relay/Other,294,300000
26,25,Benevolent Server,227,430000
26,26,Malicious Server,3664,340000
26,27,Client,5894,520000
26,28,Benevolent Server,54,990000
26,29,Benevolent Server,0,000000
26,30,Benevolent Server,157,570000
26,31,Malicious Server,185,190000
26,32,Malicious Server,126,720000
26,33,Client,2814,970000
26,34,Benevolent Server,319,740000
26,35,Benevolent Server,248,420000
26,36,Benevolent Server,165,120000
26,37,Benevolent Server,115,340000
26,38,Client,0,000000
26,39,Benevolent Server,249,600000
26,40,Malicious Server,178,200000
26,41,Malicious Server,528,620000
26,42,Malicious Server,509,570000
26,43,Benevolent Server,317,840000
26,44,Benevolent Server,126,720000
26,45,Malicious Server,149,760000
26,46,Malicious Server,198,470000
26,47,Relay/Other,117,240000
26,48,Benevolent Server,49,920000
26,49,Client,7982,380000
26,50,Malicious Server,96,000000
27,1,Malicious Server,502,340000
27,2,Malicious Server,3,570000
27,3,Malicious Server,89,480000
27,4,Benevolent Server,0,000000
27,5,Malicious Server,4,200000
27,6,Benevolent Server,4,830000
27,7,Benevolent Server,22,740000
27,8,Malicious Server,94,920000
27,9,Client,14565,990000
27,10,Relay/Other,10261,760000
27,11,Client,4927,270000
27,12,Benevolent Server,58,240000
27,13,Client,18233,010000
27,14,Malicious Server,22,860000
27,15,Malicious Server,16,860000
27,16,Benevolent Server,370,560000
27,17,Malicious Server,1317,300000
27,18,Client,6300,800000
27,19,Benevolent Server,223,150000
27,20,Benevolent Server,110,370000
27,21,Malicious Server,354,470000
27,22,Benevolent Server,211,220000
27,23,Client,3416,350000
27,24,Malicious Server,140,120000
27,25,Client,6716,550000
27,26,Malicious Server,4818,230000
27,27,Malicious Server,218,080000
27,28,Benevolent Server,71,660000
27,29,Benevolent Server,277,340000
27,30,Benevolent Server,69,960000
27,31,Benevolent Server,206,720000
27,32,Benevolent Server,194,840000
27,33,Malicious Server,204,730000
27,34,Relay/Other,4528,290000
27,35,Client,3778,400000
27,36,Client,11960,200000
27,37,Malicious Server,192,010000
27,38,Malicious Server,97,470000
27,39,Malicious Server,126,280000
27,40,Client,2712,710000
27,41,Malicious Server,39,060000
27,42,Malicious Server,16,380000
27,43,Malicious Server,113,360000
27,44,Benevolent Server,13,860000
27,45,Malicious Server,652,420000
27,46,Malicious Server,49,200000
27,47,Benevolent Server,33,570000
27,48,Benevolent Server,288,860000
27,49,Client,0,000000
27,50,Benevolent Server,30,460000
28,1,Malicious Server,0,000000
28,2,Malicious Server,2,210000
28,3,Benevolent Server,247,280000
28,4,Client,4875,000000
28,5,Benevolent Server,434,910000
28,6,Malicious Server,467,560000
28,7,Malicious Server,420,110000
28,8,Benevolent Server,13,320000
28,9,Benevolent Server,465,300000
28,10,Client,9090,380000
28,11,Malicious Server,5,100000
28,12,Malicious Server,258,520000
28,13,Malicious Server,2,210000
28,14,Malicious Server,554,920000
28,15,Malicious Server,7,380000
28,16,Malicious Server,275,380000
28,17,Malicious Server,449,850000
28,18,Malicious Server,292,240000
28,19,Benevolent Server,339,440000
28,20,Client,0,000000
28,21,Malicious Server,456,520000
28,22,Malicious Server,523,780000
28,23,Client,9921,610000
28,24,Malicious Server,229,400000
28,25,Malicious Server,6,840000
28,26,Malicious Server,166,890000
28,27,Benevolent Server,190,680000
28,28,Malicious Server,4,860000
28,29,Malicious Server,5,040000
28,30,Malicious Server,208,220000
28,31,Benevolent Server,170,200000
28,32,Relay/Other,62,040000
28,33,Client,12257,360000
28,34,Malicious Server,262,390000
28,35,Malicious Server,0,000000
28,36,Client,2553,340000
28,37,Malicious Server,1,360000
28,38,Malicious Server,564,510000
28,39,Malicious Server,264,140000
28,40,Benevolent Server,157,360000
28,41,Benevolent Server,202,320000
28,42,Malicious Server,201,800000
28,43,Malicious Server,319,070000
28,44,Benevolent Server,168,600000
28,45,Malicious Server,0,000000
